,game,model,experiment,episode,metric,value
4167,multimodal_referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_17,Main Score,
4168,multimodal_referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_17,Request Success Ratio,0.5
4169,multimodal_referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_26,Generated Expression Length,43.0
4170,multimodal_referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_26,Generated Expression Number of Tokens,9.0
4171,multimodal_referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_26,Aborted at Player 2,1.0
4172,multimodal_referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_26,Request Count,2.0
4173,multimodal_referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_26,Parsed Request Count,1.0
4174,multimodal_referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_26,Violated Request Count,1.0
4175,multimodal_referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_26,Success,0.0
4176,multimodal_referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_26,Lose,1.0
4177,multimodal_referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_26,Aborted,1.0
4178,multimodal_referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_26,Main Score,
4179,multimodal_referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_26,Request Success Ratio,0.5
4180,multimodal_referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_27,Generated Expression Length,43.0
4181,multimodal_referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_27,Generated Expression Number of Tokens,9.0
4182,multimodal_referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_27,Aborted at Player 2,1.0
4183,multimodal_referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_27,Request Count,2.0
4184,multimodal_referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_27,Parsed Request Count,1.0
4185,multimodal_referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_27,Violated Request Count,1.0
4186,multimodal_referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_27,Success,0.0
4187,multimodal_referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_27,Lose,1.0
4188,multimodal_referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_27,Aborted,1.0
4189,multimodal_referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_27,Main Score,
4190,multimodal_referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_27,Request Success Ratio,0.5
4191,multimodal_referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_16,Generated Expression Length,142.0
4192,multimodal_referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_16,Generated Expression Number of Tokens,29.0
4193,multimodal_referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_16,Aborted at Player 2,1.0
4194,multimodal_referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_16,Request Count,2.0
4195,multimodal_referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_16,Parsed Request Count,1.0
4196,multimodal_referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_16,Violated Request Count,1.0
4197,multimodal_referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_16,Success,0.0
4198,multimodal_referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_16,Lose,1.0
4199,multimodal_referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_16,Aborted,1.0
4200,multimodal_referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_16,Main Score,
4201,multimodal_referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_16,Request Success Ratio,0.5
4202,multimodal_referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_15,Generated Expression Length,142.0
4203,multimodal_referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_15,Generated Expression Number of Tokens,29.0
4204,multimodal_referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_15,Aborted at Player 2,1.0
4205,multimodal_referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_15,Request Count,2.0
4206,multimodal_referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_15,Parsed Request Count,1.0
4207,multimodal_referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_15,Violated Request Count,1.0
4208,multimodal_referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_15,Success,0.0
4209,multimodal_referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_15,Lose,1.0
4210,multimodal_referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_15,Aborted,1.0
4211,multimodal_referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_15,Main Score,
4212,multimodal_referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_15,Request Success Ratio,0.5
4213,multimodal_referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_29,Generated Expression Length,43.0
4214,multimodal_referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_29,Generated Expression Number of Tokens,9.0
4215,multimodal_referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_29,Aborted at Player 2,1.0
4216,multimodal_referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_29,Request Count,2.0
4217,multimodal_referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_29,Parsed Request Count,1.0
4218,multimodal_referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_29,Violated Request Count,1.0
4219,multimodal_referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_29,Success,0.0
4220,multimodal_referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_29,Lose,1.0
4221,multimodal_referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_29,Aborted,1.0
4222,multimodal_referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_29,Main Score,
4223,multimodal_referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_29,Request Success Ratio,0.5
4224,multimodal_referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_24,Generated Expression Length,43.0
4225,multimodal_referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_24,Generated Expression Number of Tokens,9.0
4226,multimodal_referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_24,Aborted at Player 2,1.0
4227,multimodal_referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_24,Request Count,2.0
4228,multimodal_referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_24,Parsed Request Count,1.0
4229,multimodal_referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_24,Violated Request Count,1.0
4230,multimodal_referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_24,Success,0.0
4231,multimodal_referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_24,Lose,1.0
4232,multimodal_referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_24,Aborted,1.0
4233,multimodal_referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_24,Main Score,
4234,multimodal_referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_24,Request Success Ratio,0.5
4235,multimodal_referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_1,Generated Expression Length,43.0
4236,multimodal_referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_1,Generated Expression Number of Tokens,9.0
4237,multimodal_referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_1,Aborted at Player 2,1.0
4238,multimodal_referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_1,Request Count,2.0
4239,multimodal_referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_1,Parsed Request Count,1.0
4240,multimodal_referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_1,Violated Request Count,1.0
4241,multimodal_referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_1,Success,0.0
4242,multimodal_referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_1,Lose,1.0
4243,multimodal_referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_1,Aborted,1.0
4244,multimodal_referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_1,Main Score,
4245,multimodal_referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_1,Request Success Ratio,0.5
4246,multimodal_referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_6,Generated Expression Length,142.0
4247,multimodal_referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_6,Generated Expression Number of Tokens,29.0
4248,multimodal_referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_6,Aborted at Player 2,1.0
4249,multimodal_referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_6,Request Count,2.0
4250,multimodal_referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_6,Parsed Request Count,1.0
4251,multimodal_referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_6,Violated Request Count,1.0
4252,multimodal_referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_6,Success,0.0
4253,multimodal_referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_6,Lose,1.0
4254,multimodal_referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_6,Aborted,1.0
4255,multimodal_referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_6,Main Score,
4256,multimodal_referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_6,Request Success Ratio,0.5
4257,multimodal_referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_0,Generated Expression Length,43.0
4258,multimodal_referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_0,Generated Expression Number of Tokens,9.0
4259,multimodal_referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_0,Aborted at Player 2,1.0
4260,multimodal_referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_0,Request Count,2.0
4261,multimodal_referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_0,Parsed Request Count,1.0
4262,multimodal_referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_0,Violated Request Count,1.0
4263,multimodal_referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_0,Success,0.0
4264,multimodal_referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_0,Lose,1.0
4265,multimodal_referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_0,Aborted,1.0
4266,multimodal_referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_0,Main Score,
4267,multimodal_referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_0,Request Success Ratio,0.5
4268,multimodal_referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_13,Generated Expression Length,142.0
4269,multimodal_referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_13,Generated Expression Number of Tokens,29.0
4270,multimodal_referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_13,Aborted at Player 2,1.0
4271,multimodal_referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_13,Request Count,2.0
4272,multimodal_referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_13,Parsed Request Count,1.0
4273,multimodal_referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_13,Violated Request Count,1.0
4274,multimodal_referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_13,Success,0.0
4275,multimodal_referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_13,Lose,1.0
4276,multimodal_referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_13,Aborted,1.0
4277,multimodal_referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_13,Main Score,
4278,multimodal_referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_13,Request Success Ratio,0.5
4279,multimodal_referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_21,Generated Expression Length,67.0
4280,multimodal_referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_21,Generated Expression Number of Tokens,16.0
4281,multimodal_referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_21,Aborted at Player 2,1.0
4282,multimodal_referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_21,Request Count,2.0
4283,multimodal_referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_21,Parsed Request Count,1.0
4284,multimodal_referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_21,Violated Request Count,1.0
4285,multimodal_referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_21,Success,0.0
4286,multimodal_referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_21,Lose,1.0
4287,multimodal_referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_21,Aborted,1.0
4288,multimodal_referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_21,Main Score,
4289,multimodal_referencegame,idefics-80b-instruct-t0.0--idefics-80b-instruct-t0.0,5_random_grids,episode_21,Request Success Ratio,0.5
4290,referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_4,Aborted at Player 1,1.0
4291,referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_4,Generated Expression Length,
4292,referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_4,Generated Expression Number of Tokens,
4293,referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_4,Request Count,1.0
4294,referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_4,Parsed Request Count,0.0
4295,referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_4,Violated Request Count,1.0
4296,referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_4,Success,0.0
4297,referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_4,Lose,1.0
4298,referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_4,Aborted,1.0
4299,referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_4,Main Score,
4300,referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_4,Request Success Ratio,0.0
4301,referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_20,Aborted at Player 1,1.0
4302,referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_20,Generated Expression Length,
4303,referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_20,Generated Expression Number of Tokens,
4304,referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_20,Request Count,1.0
4305,referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_20,Parsed Request Count,0.0
4306,referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_20,Violated Request Count,1.0
4307,referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_20,Success,0.0
4308,referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_20,Lose,1.0
4309,referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_20,Aborted,1.0
4310,referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_20,Main Score,
4311,referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_20,Request Success Ratio,0.0
4312,referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_12,Aborted at Player 1,1.0
4313,referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_12,Generated Expression Length,
4314,referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_12,Generated Expression Number of Tokens,
4315,referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_12,Request Count,1.0
4316,referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_12,Parsed Request Count,0.0
4317,referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_12,Violated Request Count,1.0
4318,referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_12,Success,0.0
4319,referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_12,Lose,1.0
4320,referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_12,Aborted,1.0
4321,referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_12,Main Score,
4322,referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_12,Request Success Ratio,0.0
4323,referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_23,Aborted at Player 1,1.0
4324,referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_23,Generated Expression Length,
4325,referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_23,Generated Expression Number of Tokens,
4326,referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_23,Request Count,1.0
4327,referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_23,Parsed Request Count,0.0
4328,referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_23,Violated Request Count,1.0
4329,referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_23,Success,0.0
4330,referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_23,Lose,1.0
4331,referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_23,Aborted,1.0
4332,referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_23,Main Score,
4333,referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_23,Request Success Ratio,0.0
4334,referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_10,Aborted at Player 1,1.0
4335,referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_10,Generated Expression Length,
4336,referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_10,Generated Expression Number of Tokens,
4337,referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_10,Request Count,1.0
4338,referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_10,Parsed Request Count,0.0
4339,referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_10,Violated Request Count,1.0
4340,referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_10,Success,0.0
4341,referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_10,Lose,1.0
4342,referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_10,Aborted,1.0
4343,referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_10,Main Score,
4344,referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_10,Request Success Ratio,0.0
4345,referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_25,Aborted at Player 1,1.0
4346,referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_25,Generated Expression Length,
4347,referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_25,Generated Expression Number of Tokens,
4348,referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_25,Request Count,1.0
4349,referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_25,Parsed Request Count,0.0
4350,referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_25,Violated Request Count,1.0
4351,referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_25,Success,0.0
4352,referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_25,Lose,1.0
4353,referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_25,Aborted,1.0
4354,referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_25,Main Score,
4355,referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_25,Request Success Ratio,0.0
4356,referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_28,Aborted at Player 1,1.0
4357,referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_28,Generated Expression Length,
4358,referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_28,Generated Expression Number of Tokens,
4359,referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_28,Request Count,1.0
4360,referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_28,Parsed Request Count,0.0
4361,referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_28,Violated Request Count,1.0
4362,referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_28,Success,0.0
4363,referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_28,Lose,1.0
4364,referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_28,Aborted,1.0
4365,referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_28,Main Score,
4366,referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_28,Request Success Ratio,0.0
4367,referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_3,Aborted at Player 1,1.0
4368,referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_3,Generated Expression Length,
4369,referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_3,Generated Expression Number of Tokens,
4370,referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_3,Request Count,1.0
4371,referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_3,Parsed Request Count,0.0
4372,referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_3,Violated Request Count,1.0
4373,referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_3,Success,0.0
4374,referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_3,Lose,1.0
